URL TO JPG,Work Record ID,Licence#1,ID Number#1,Cataloguer#1,Shelfmark#1,Old ID#1,CMS ID#2,Title#1,Alternate Title#1,Translated Title#1,Creator#1,Creator Name#1,Creator Dates#1,Creator Nationality#1,Creator Role#1,Creator Active Dates#1,Summary Creator#1,Creator#2,Creator Name#2,Creator Role#2,Summary Creator#2,Associate Creator#1,Associate Creator Name#1,Associate Creator Dates#1,Associate Creator Role#1,Associate Creator#2,Associate Creator Name#2,Associate Creator Dates#2,Associate Creator Role#2,Associate Creator#4,Associate Creator Name#4,Associate Creator Dates#4,Associate Creator Role#4,Associate Creator#3,Associate Creator Name#3,Associate Creator Role#3,Date#1,Early Date#1,Late Date#1,Description#1,Classification#1,Work Type#1,Measurement#1,Material#1$1,Material#1$2,Material#1$3,Material#1$4,Material#1$5,Material#1,Technique#1,Location#1,Repository#1,Source#1,Subject#1,Subject Person#1$1,Subject Person#1$2,Subject Person#1,Subject Place#1$1,Subject Place#1$2,Subject Place#1,Subject Event#1,Subject Event#1$2,Subject Event#1$1,Subject Object#1,Subject Category#1$1,Subject Category#1$2,Subject Category#1$3,Subject Category#1,Subject Category#1$4,Subject Period#1,Related Work Title#1,Related Work Creator#1,Related Work Title#2,Related Work Creator#2,Related Work Title#4,Related Work Creator#4,Related Work Title#3,Related Work Creator#3,Repro Record ID#1,Repro Link ID#1,Repro File Type#1,Repro File Size (bytes)#1,Repro Title#1,Repro Creator Name#1,Repro Creator Role Description#1,Repro Creator Name#2,Repro Creator Role Description#2,Repro Repository#1,Repro ID Number#1,Repro Old ID Number#1,Repro Capture Date#1,Repro Rights Statement#1
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030276d.jpg,30276,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30276,Paul Barnaby,Corson P.6672,cc0603,,[Facsimile of a painting of Sir Walter Scott's burial place at Dryburgh Abbey by T. Scott],,,"Scott, Thomas","Scott, Thomas",,,Artist,,Thomas Scott,,,,,,,,,,,,,,,,,,,,1907,01-Jan-07,31-Dec-07,"Depicts lone visitor at St Mary's Aisle, Dryburgh Abbey, Scottish Borders, the burial place of Sir Walter Scott. Sir Walter Scott was interred in St. Mary's Aisle on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here.",Facsimile,Facsimile,"13.7 x 8.7cm (5 3/8 x 3 7/16"")",Ink,Paper,,,,,Printing,TBC/Main Library/Special Collections,Corson Collection,"Crockett, W.S. Footsteps of Scott. Edinburgh: T.N. Foulis, 1908 (facing p.198)","Scott, Walter, Sir, 1771-1832 - Tomb Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030276d.jpg,0030276d,Derivative TIFF,19803988,,,,,,Corson Collection,0030276d.tif,cc0603,23/04/12 13:13,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030277d.jpg,30277,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30277,Paul Barnaby,Corson P.3314,cc0604,,Dryburgh Abbey: The Tomb of Sir Walter Scott,Facsimile of a painting of Sir Walter Scott's burial place at Dryburgh Abbey by E.W. Haslehust,,"Haslehurst, Ernest William","Haslehurst, Ernest William",,,Artist,,Ernest William Haslehurst,,,,,,,,,,,,,,,,,,,,1922,01-Jan-22,31-Dec-22,"Depicts St Mary's Aisle, Dryburgh Abbey, Scottish Borders, the burial place of Sir Walter Scott. Sir Walter Scott was interred in St. Mary's Aisle on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here.",Facsimile,Facsimile,"22.6 x 16.2cm (8 7/8 x 6 3/8"")",Ink,Paper,,,,,Printing,TBC/Main Library/Special Collections,Corson Collection,"Geddie, J. The Scott Country. London: Blackie & Son, 1922 (facing p.28)","Scott, Walter, Sir, 1771-1832 - Tomb Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030277d.jpg,0030277d,Derivative TIFF,51982624,,,,,,Corson Collection,0030277d.tif,cc0604,23/04/12 13:14,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030278d.jpg,30278,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30278,Paul Barnaby,Corson P.1354,cc0605,,Les debris de l'Abbaye de DRYBURGH,Engraving of the ruins of Dryburgh Abbey by J. Goeree,The Ruins of Dryburgh Abbey,"Goeree, Jan","Goeree, Jan",,,Printmaker,,Jan Goeree,,,,,,,,,,,,,,,,,,,,1707,01 Jan 1707,31 Dec 1707,"Depicts tourist visiting the ruins of Dryburgh Abbey, Scottish Borders, future resting place of Sir Walter Scott. Sir Walter Scott was interred in St. Mary's Aisle, Dryburgh Abbey, on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here. The original engraving, probably by Jan Goeree, was made expressly for Les dÃ©lices de la Grand' Bretagne, & de l'Irelande by James Beeverell. The engravings in this publication are largely based on previously published work.",Engraving,Engraving,"17.6 x 15.7cm (6 15/16 x 6 3/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Beeverell, J. Les DÃ©lices de la Grand' Bretagne, & de l'Irelande. Vol. VI. A Leide: Pierre vander Aa, 1707 (facing p.1081)","Scott, Walter, Sir, 1771-1832 - Death and Burial Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030278d.jpg,0030278d,Derivative TIFF,37449364,,,,,,Corson Collection,0030278d.tif,cc0605,23/04/12 13:14,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030279d.jpg,30279,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30279,Paul Barnaby,Corson P.1353,cc0606,,Vue du Bourg et des Ruines de l'Abbaye de DRYBURGH,Engraving of Dryburgh Abbey and its grounds by J. Goeree,View of the borough and of the ruins of the Abbey of Dryburgh,"Goeree, Jan","Goeree, Jan",,,Printmaker,,Jan Goeree,,,,,,,,,,,,,,,,,,,,1707,01 Jan 1707,31 Dec 1707,"Presents a view of the ruins of Dryburgh Abbey, Scottish Borders, from the south bank of the River Tweed. Sir Walter Scott was interred in St. Mary's Aisle, Dryburgh Abbey, on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here. The original engraving, probably by Jan Goeree, was made expressly for Les dÃ©lices de la Grand' Bretagne, & de l'Irelande by James Beeverell. The engravings in this publication are largely based on previously published work.",Engraving,Engraving,"17.7 x 15.7cm (6 15/16 x 6 3/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Beeverell, J. Les DÃ©lices de la Grand' Bretagne, & de l'Irelande. Vol. VI. A Leide: Pierre vander Aa, 1707 (facing p.1080)","Scott, Walter, Sir, 1771-1832 - Death and Burial Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030279d.jpg,0030279d,Derivative TIFF,36022152,,,,,,Corson Collection,0030279d.tif,cc0606,23/04/12 13:15,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030280d.jpg,30280,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30280,Paul Barnaby,Corson P.3155,cc0607,,"Dryburgh Abbey, Roxburghshire: (The Burial Place of Sir Walter Scott)","Engraving of St Mary's Aisle, Dryburgh Abbey by J.C. Varrall after T. Allom",,"Allom, Thomas","Allom, Thomas",,,Artist,,Thomas Allom,,,,,"Varrall, John Charles","Varrall, John Charles",,Engraver,,,,,,,,,,,,1867,01 Jan 1867,31 Dec 1867,"Depicts the burial place of Sir Walter Scott in the ruins of Dryburgh Abbey, Scottish Borders. Sir Walter Scott was interred in St. Mary's Aisle, Dryburgh Abbey, on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here. This engraving was originally published in William Beattie's Scotland Illustrated (1838).",Engraving,Engraving,"23.6 x 15.6cm (9 5/16 x 6 1/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"The Complete Works of Robert Burns and the Poetical Works of Sir Walter Scott. Vol. II. Glasgow: William Collins, 1867 (facing p.56)","Scott, Walter, Sir, 1771-1832 - Tomb Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030280d.jpg,0030280d,Derivative TIFF,45905448,,,,,,Corson Collection,0030280d.tif,cc0607,23/04/12 13:15,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030281d.jpg,30281,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30281,Paul Barnaby,Corson P.3777,cc0608,,Dryburgh Abbey: Sir Walter Scott's Sepulchre,Engraving of the ruins of Dryburgh Abbey by J. Johnstone after J. Bower,,"Bower, John","Bower, John",,,Artist,,John Bower,,,,,"Johnstone, James","Johnstone, James",,Engraver,"Johnstone, John","Johnstone, John",,Engraver,,,,,,,,1852,01 Jan 1852,31 Dec 1852,"Depicts the ruins of Dryburgh Abbey, Scottish Borders, and the burial place of Sir Walter Scott. Sir Walter Scott was interred in St. Mary's Aisle, Dryburgh Abbey, on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here. The print was made by one, or possibly both, of the Edinburgh engravers James and John Johnstone.",Engraving,Engraving,"15 x 9.9cm (5 7/8 x 3 7/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"The History and Antiquities of Melrose, Old Melrose, and Dryburgh Abbeys. Melrose: J. Bower, 1852 (facing p.79)","Scott, Walter, Sir, 1771-1832 - Tomb Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030281d.jpg,0030281d,Derivative TIFF,21895768,,,,,,Corson Collection,0030281d.tif,cc0608,23/04/12 13:16,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030282d.jpg,30282,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30282,Paul Barnaby,Corson P.3342,cc0609,,Scott's Last Resting-Place: Dryburgh Abbey,"Facsimile of a pencil drawing of Sir Walter Scott's burial place, Dryburgh Abbey by G. Home",,"Home, Gordon","Home, Gordon",,,Artist,,Gordon Home,,,,,,,,,,,,,,,,,,,,1927,01-Jan-27,31-Dec-27,"Depicts Sir Walter Scott's burial place in St Mary's Aisle, Dryburgh Abbey, Scottish Borders. Sir Walter Scott was interred in St. Mary's Aisle on September 26, 1832. Scott lamented in his 'Autobiography' that, though his ancestors, the Haliburtons, once owned the Abbey, 'we have nothing left of Dryburgh... but the right of stretching our bones.' Scott's wife, Margaret Charlotte Carpenter, his eldest son, Walter Scott, and his son-in-law and biographer, J.G. Lockhart, are also buried here.",Facsimile,Facsimile,"19.1 x 25.5cm (7 1/2 x 10 1/16"")",Ink,Paper,,,,,Printing,TBC/Main Library/Special Collections,Corson Collection,"Baikie, J. The Charm of the Scott Country. London: A. & C. Black, 1927 (facing p.73)","Scott, Walter, Sir, 1771-1832 - Tomb Dryburgh Abbey (Dryburgh, Scotland)",,,"Scott, Walter, Sir",,,Dryburgh Abbey,,,,,,,,Death and Burial,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030282d.jpg,0030282d,Derivative TIFF,34382120,,,,,,Corson Collection,0030282d.tif,cc0609,23/04/12 13:16,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030283d.jpg,30283,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30283,Paul Barnaby,Corson P.2565,cc0610,,"Dunstanborough Castle, Northumberland",Engraving of Dunstanburgh Castle by W. Floyd after J.W. Carmichael,,"Carmichael, James Wilson","Carmichael, James Wilson",,,Artist,,James Wilson Carmichael,,,,,"Floyd, William","Floyd, William",,Engraver,,,,,,,,,,,,1833,01 Jan 1833,31 Dec 1833,"Depicts a storm-tossed sea boat with Dunstanburgh Castle, near Alnwick, Northumberland, in the background. Dunstanburgh (or Dunstanborough) Castle, dominates a stretch of coastline portrayed in Scott's Marmion: 'And next, they crossed themselves, to hear | The whitening breakers sound so near, | Where, boiling through the rocks, they roar | On Dunstanborough's caverned shore' (canto II, stanza 7, lines 17-20).",Engraving,Engraving,"23.7 x 18.7cm (9 5/16 x 7 3/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"The Gallery of Modern British Artists. London: Simpkin and Marshall, 1834. (facing p.42)","Scott, Walter, Sir, 1771-1832 - Settings Dunstanburgh Castle (England)",,,"Scott, Walter, Sir",,,Dunstanburgh Castle,,,,,Poetry,Settings,,,,,Marmion; a Tale of Flodden Field,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030283d.jpg,0030283d,Derivative TIFF,52201680,,,,,,Corson Collection,0030283d.tif,cc0610,19/04/12 11:43,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030284d.jpg,30284,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30284,Paul Barnaby,Corson P.1494,cc0611,,"Elvet Bridge, Durham","Engraving of Elvet Bridge, Durham by E. Francis after W. Westall",,"Westall, William","Westall, William",,,Artist,,William Westall,,,,,"Francis, Edward","Francis, Edward",,Engraver,,,,,,,,,,,,1829,01 Jan 1829,31 Dec 1829,"Depicts the Elvet Bridge with Durham Castle in the background. The city of Durham features in a number of Scott's works, most notably Harold the Dauntless: 'Grey towers of Durham!... | Well yet I love thy mix'd and massive piles, | Half church of God, half castle 'gainst the Scot,' (canto III, pt. 1, lines 1,10-11). Jeannie Deans passes through Durham on her way to London in The Heart of Midlothian (ch. 27), and it also mentioned as the resting place of St Cuthbert in Marmion: 'There, deep in Durham's Gothic shade, | His relics are in secret laid' (canto II, stanza 14, lines 27-28).",Engraving,Engraving,"19.5 x 12.5cm (7 11/16 x 4 15/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Moule, T. The Landscape Album, or, Great Britain Illustrated: In a Series of Sixty Views. London: Charles Tilt, 1832.","Scott, Walter, Sir, 1771-1832 - Settings Durham (England)",,,"Scott, Walter, Sir",,,Durham,,,,,Fiction,Poetry,Settings,,,,Harold the Dauntless,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030284d.jpg,0030284d,Derivative TIFF,36862984,,,,,,Corson Collection,0030284d.tif,cc0611,23/04/12 13:19,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030285d.jpg,30285,,30285,Paul Barnaby,Corson P.7011,cc0612,,Blenheim,Coloured wood block engraving of Blenheim Palace by B. Fawcett after A.F. Lydon,,"Lydon, A. F.","Lydon, A. F.",,,Draftsman,,A. F. Lydon,,,,,"Fawcett, Benjamin","Fawcett, Benjamin",,Engraver,,,,,,,,,,,,1868,01 Jan 1868,31 Dec 1868,"Depicts a view of Blenheim Palace, Oxfordshire, including the lake and Vanbrugh's Grand Bridge. The royal park and lodge featured in Sir Walter Scott's Woodstock have since been levelled and replaced by Blenheim Palace and the gardens of Capability Brown. The Palace is also mentioned in Waverley and Kenilworth. Scott visited Blenheim Palace with Richard Heber in May 1803. The original drawing (on wood) by A.F. Lydon was made expressly for The Ancestral Homes of Britain by F.O. Morris.",Engraving,Engraving,"24.2 x 19.1cm (9 1/2 x 7 1/2"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Morris, F.O. The Ancestral Homes of Britain. London: Bell and Daldy, 1868","Scott, Walter, Sir, 1771-1832 - Settings Blenheim Palace (England)",,,"Scott, Walter, Sir",,,Blenheim Palace,,,,,Fiction,Settings,,,,,Woodstock,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030285d.jpg,0030285d,Derivative TIFF,59121980,,,,,,Corson Collection,0030285d.tif,cc0612,24/04/12 15:16,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030286d.jpg,30286,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30286,Paul Barnaby,Corson P.1519,cc0613,,Canterbury: From St. Stephen's Road,Engraving of Canterbury Cathedral by E. Francis after W. Westall,,"Westall, William","Westall, William",,,Artist,,William Westall,,,,,"Francis, Edward","Francis, Edward",,Engraver,,,,,,,,,,,,1829,01 Jan 1829,31 Dec 1829,"Depicts Canterbury Cathedral, Kent, with grazing cattle in the foreground. Scott's son Walter was stationed in Canterbury as a Captain in the King's Hussars between 1827 and 1828. There are also brief references to Canterbury in Rob Roy, The Talisman, The Betrothed, and Count Robert of Paris.",Engraving,Engraving,"19.4 x 12.4cm (7 5/8 x 4 7/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Moule, T. The Landscape Album, or, Great Britain Illustrated: In a Series of Sixty Views. London: Charles Tilt. 1832.","Scott, Walter, Sir, 1771-1832 - Settings Canterbury Cathedral",,,"Scott, Walter, Sir",,,Canterbury Cathedral,,,,,Family,Fiction,Settings,,,,[Miscellaneous],,,,,,,,0030000-0030999\0030286d.jpg,0030286d,Derivative TIFF,32505592,,,,,,Corson Collection,0030286d.tif,cc0613,19/04/12 12:44,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030287d.jpg,30287,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30287,Paul Barnaby,Corson P.1483,cc0614,,Chester: From Barrelwell Hill,Engraving of the city of Chester by E. Francis after W. Westall,,"Westall, William","Westall, William",,,Artist,,William Westall,,,,,"Francis, Edward","Francis, Edward",,Engraver,,,,,,,,,,,,1832,01 Jan 1832,31 Dec 1832,"Depicts the River Dee and the city of Chester, Cheshire. Hugo de Lacy, the Constable of Chester, is a principal character in Sir Walter Scott's novel The Betrothed (1825).",Engraving,Engraving,"19.5 x 12.5cm (7 11/16 x 4 15/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Moule, T. The Landscape Album, or, Great Britain Illustrated: In a Series of Sixty Views. London: Charles Tilt, 1832","Scott, Walter, Sir, 1771-1832 - Settings Chester (England)",,,"Scott, Walter, Sir",,,Chester,,,,,,,,,,,"Betrothed, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030287d.jpg,0030287d,Derivative TIFF,30568740,,,,,,Corson Collection,0030287d.tif,cc0614,19/04/12 12:44,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030288d.jpg,30288,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30288,Paul Barnaby,Corson P.3272,cc0615,,"Dobbs Linn, Moffatdale",Engraving of Dobbs Linn by W. Forrest after D.O. Hill,,"Hill, David Octavius","Hill, David Octavius",,,Artist,,David Octavius Hill,,,,,"Forrest, William","Forrest, William",,Engraver,,,,,,,,,,,,1837,01 Jan 1837,31 Dec 1837,"An image of Dobbs Linn, near Moffat, Dumfriesshire, depicting a ravine with a waterfall cascading into a pool. A young girl, Katharine Laidlaw, is indicating the entrance to a hidden cave. Dobbs Linn was used as hiding-place by the Covenanters during the 'Killing Times'. The Linn and its surroundings influenced the geography of Sir Walter Scott's Tale of Old Mortality. ('Linn' can mean either a cascade, the pool into which a cascade falls, or a ravine.) The original painting by David Octavius Hill was made expressly for the 1837 edition of Tales and Sketches by the Ettrick Shepherd [i.e. James Hogg]. It illustrated a scene from 'The Brownie of Bodsbeck' where Katharine, daughter of the hero Walter Laidlaw, leads him to a hidden cave in the Linn.",Engraving,Engraving,"10.4 x 16.7cm (4 1/8 x 6 9/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Hogg, J. Tales and Sketches by the Ettrick Shepherd. Vol. I. Glasgow: Blackie & Son, 1837 (front.)","Scott, Walter, Sir, 1771-1832 - Settings Dobbs Linn (Dumfriesshire, Scotland)",,,"Scott, Walter, Sir",,,Dobbs Linn,,,,,Fiction,Settings,,,,,Old Mortality,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030288d.jpg,0030288d,Derivative TIFF,28932072,,,,,,Corson Collection,0030288d.tif,cc0615,23/04/12 13:22,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030289d.jpg,30289,,30289,Paul Barnaby,Corson P.3326,cc0616,,"Thomas the Rhymer's Tower, Earlston",Facsimile of a pencil drawing of the Rhymer's Tower by G. Home,,"Home, Gordon","Home, Gordon",,,Artist,,Gordon Home,,,,,,,,,,,,,,,,,,,,1927,01-Jan-27,31-Dec-27,"Depicts the Rhymer's Tower in Earlston, Berwickshire, with fields of wheat in the foreground. The Rhymer's Tower is traditionally considered to have been the home of poet and prophet, Thomas the Rhymer. Sir Walter Scott included the ballad of Thomas the Rhymer in the second volume of his Minstrelsy of the Scottish Border (1802), adding a 'Third Part' of his own composition. Scott also believed Thomas to be the author of 'Sir Tristrem', which he edited for publication in 1804.",Facsimile,Facsimile,"18.9 x 25.5cm (7 7/16 x 10 1/16"")",Ink,Paper,,,,,Printing,TBC/Main Library/Special Collections,Corson Collection,"Baikie, J. The Charm of the Scott Country. London: A. & C. Black, 1927. (facing p.6)","Scott, Walter, Sir, 1771-1832 - Settings Rhymer's Tower (Earlston, Scotland)","Scott, Walter, Sir",Thomas the Rhymer,,,,Rhymer's Tower,,,,,,,,Poetry,,,Thomas the Rhymer,"Scott, Walter, Sir",Sir Tristrem,"Scott, Walter, Sir",,,,,0030000-0030999\0030289d.jpg,0030289d,Derivative TIFF,30217268,,,,,,Corson Collection,0030289d.tif,cc0616,24/04/12 15:15,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030290d.jpg,30290,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30290,Paul Barnaby,Corson P.1628,cc0617,,Edinburgh,Engraving of a view of Edinburgh by W.H. Lizars after J.B. Kidd,,"Kidd, Joseph Bartholomew","Kidd, Joseph Bartholomew",,,Artist,,Joseph Bartholomew Kidd,,,,,"Lizars, William Home","Lizars, William Home",,Engraver,,,,,,,,,,,,1828,01 Jan 1828,31 Dec 1828,"Presents a view of Edinburgh from Corstorphine Hill. Sir Walter Scott was born and raised in Edinburgh and worked there, first as an Advocate from 1792 to 1806, then as Clerk of the Court of Session until his retirement in 1830. The city features in many of his works, most notably The Heart of Mid-Lothian (1818). The original work by Joseph Bartholomew Kidd was probably made expressly for Robert Chambers's The Picture of Scotland, a publication aimed at the tourist market.",Engraving,Engraving,"17.8 x 10.8cm (7 x 4 1/4"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Chambers, R. The Picture of Scotland. Vol. II. Edinburgh: William Tait, 1827 (facing p.78)","Scott, Walter, Sir, 1771-1832 - Homes and haunts Edinburgh (Scotland)",,,"Scott, Walter, Sir",,,Edinburgh,,,,,Fiction,Homes and haunts,Settings,,,,[Homes and Haunts],,,,,,,,0030000-0030999\0030290d.jpg,0030290d,Derivative TIFF,24685336,,,,,,Corson Collection,0030290d.tif,cc0617,24/04/12 15:15,Â© The University of Edinburgh
